timestamp,intent,example
2025-07-18T09:56:24.288387,Music,Mixing
2025-07-18T09:56:24.297629,Music,Mastering
2025-07-18T09:56:24.306830,Music,DAWs
2025-07-18T09:56:24.316181,Music,Sound Design
2025-07-18T09:56:24.325789,Music,Sampling
2025-07-18T09:56:24.335317,Music,MIDI
2025-07-18T09:56:24.345120,Music,Studio Equipment
2025-07-18T09:56:24.354529,Music,Live Sound
2025-07-18T09:56:24.364200,Music,Music Business
2025-07-18T09:56:24.373874,Music,Copyright
2025-07-18T09:56:24.383404,Music,Royalties
2025-07-18T09:56:24.395412,Music,Music Publishing
2025-07-18T09:56:24.405148,Music,Record Labels
2025-07-18T09:56:24.415046,Music,Music Marketing
2025-07-18T09:56:24.425217,Music,Touring
2025-07-18T09:56:24.435131,Music,Merchandising
2025-07-18T09:56:24.445337,Music,Streaming
2025-07-18T09:56:24.464485,Food,Cuisines
2025-07-18T09:56:24.466028,Food,Italian
2025-07-18T09:56:24.478798,Food,Chinese
2025-07-18T09:56:24.489945,Food,Indian
2025-07-18T09:56:24.500589,Food,Mexican
2025-07-18T09:56:24.511469,Food,French
2025-07-18T09:56:24.523866,Food,Japanese
2025-07-18T09:56:24.536505,Food,Thai
2025-07-18T09:56:24.554968,Food,Mediterranean
2025-07-18T09:56:24.568179,Food,Middle Eastern
2025-07-18T09:56:24.596371,Food,American
2025-07-18T09:56:24.609907,Food,Cooking Techniques
2025-07-18T09:56:24.622668,Food,Baking
2025-07-18T09:56:24.633333,Food,Grilling
2025-07-18T09:56:24.647898,Food,Roasting
2025-07-18T09:56:24.661743,Food,Steaming
2025-07-18T09:56:24.675212,Food,Frying
2025-07-18T09:56:24.688164,Food,Sous Vide
2025-07-18T09:56:24.703726,Food,Fermentation
2025-07-18T09:56:24.717879,Food,Pickling
2025-07-18T09:56:24.729479,Food,Smoking
2025-07-18T09:56:24.740170,Food,Recipes
2025-07-18T09:56:24.749918,Food,Appetizers
2025-07-18T09:56:24.759880,Food,Main Courses
2025-07-18T09:56:24.769511,Food,Desserts
2025-07-18T09:56:24.779377,Food,Soups
2025-07-18T09:56:24.788983,Food,Salads
2025-07-18T09:56:24.798552,Food,Snacks
2025-07-18T09:56:24.808021,Food,Breakfast
2025-07-18T09:56:24.817596,Food,Lunch
2025-07-18T09:56:24.827225,Food,Dinner
2025-07-18T09:56:24.848095,Food,Calories
2025-07-18T09:56:24.849796,Food,Macronutrients
2025-07-18T09:56:24.859356,Food,Micronutrients
2025-07-18T09:56:24.869100,Food,Meal Planning
2025-07-18T09:56:24.878774,Food,Healthy Eating
2025-07-18T09:56:24.888463,Food,Special Diets
2025-07-18T09:56:24.898748,Food,Gluten-Free
2025-07-18T09:56:24.908353,Food,Dairy-Free
2025-07-18T09:56:24.917902,Food,Low-Carb
2025-07-18T09:56:24.928325,Food,Food Industry
2025-07-18T09:56:24.937759,Food,Restaurants
2025-07-18T09:56:24.947580,Food,Food Trucks
2025-07-18T09:56:24.957526,Food,Catering
2025-07-18T09:56:24.967567,Food,Food Safety
2025-07-18T09:56:24.977242,Food,Food Science
2025-07-18T09:56:24.986967,Food,Food Packaging
2025-07-18T09:56:24.996527,Food,Food Marketing
2025-07-18T09:56:25.006027,Food,Food Trends
2025-07-18T09:56:25.015512,Food,Sustainable Food
2025-07-18T09:56:25.026602,Travel,Destinations
2025-07-18T09:56:25.036729,Travel,Europe
2025-07-18T09:56:25.047628,Travel,Asia
2025-07-18T09:56:25.059436,Travel,Africa
2025-07-18T09:56:25.069592,Travel,North America
2025-07-18T09:56:25.082524,Travel,South America
2025-07-18T09:56:25.098748,Travel,Australia
2025-07-18T09:56:25.108310,Travel,Antarctica
2025-07-18T09:56:25.118319,Travel,Islands
2025-07-18T09:56:25.128587,Travel,Cities
2025-07-18T09:56:25.138308,Travel,Countryside
2025-07-18T09:56:25.148173,Travel,Travel Planning
2025-07-18T09:56:25.158313,Travel,Itineraries
2025-07-18T09:56:25.168145,Travel,Travel Apps
2025-07-18T09:56:25.178011,Travel,Travel Insurance
2025-07-18T09:56:25.188254,Travel,Visas
2025-07-18T09:56:25.198127,Travel,Passports
2025-07-18T09:56:25.208154,Travel,Travel Budgeting
2025-07-18T09:56:25.218052,Travel,Packing Tips
2025-07-18T09:56:25.228811,Travel,Travel Safety
2025-07-18T09:56:25.238919,Travel,Travel Health
2025-07-18T09:56:25.249098,Travel,Transportation
2025-07-18T09:56:25.258982,Travel,Flights
2025-07-18T09:56:25.269253,Travel,Trains
2025-07-18T09:56:25.279524,Travel,Buses
2025-07-18T09:56:25.289647,Travel,Car Rentals
2025-07-18T09:56:25.299897,Travel,Cruises
2025-07-18T09:56:25.311114,Travel,Biking
2025-07-18T09:56:25.329196,Travel,Walking Tours
2025-07-18T09:56:25.341437,Travel,Public Transit
2025-07-18T09:56:25.354354,Travel,Ridesharing
2025-07-18T09:56:25.368992,Travel,Accommodation
2025-07-18T09:56:25.383811,Travel,Hotels
2025-07-18T09:56:25.398301,Travel,Hostels
2025-07-18T09:56:25.412490,Travel,Airbnb
2025-07-18T09:56:25.429610,Travel,Vacation Rentals
2025-07-18T09:56:25.446133,Travel,Camping
2025-07-18T09:56:25.463434,Travel,Glamping
2025-07-18T09:56:25.479190,Travel,Resorts
2025-07-18T09:56:25.492065,Travel,Bed & Breakfasts
2025-07-18T09:56:25.506427,Travel,Couchsurfing
2025-07-18T09:56:25.521536,Travel,Travel Experiences
2025-07-18T09:56:25.539166,Travel,Adventure Travel
2025-07-18T09:56:25.553028,Travel,Eco-Tourism
2025-07-18T09:56:25.568677,Travel,Cultural Travel
2025-07-18T09:56:25.580554,Travel,Food Tourism
2025-07-18T09:56:25.592644,Travel,Solo Travel
2025-07-18T09:56:25.607303,Travel,Group Travel
2025-07-18T09:56:25.618719,Travel,Family Travel
2025-07-18T09:56:25.630145,Travel,Luxury Travel
2025-07-18T09:56:25.641949,Travel,Backpacking
2025-07-18T09:56:25.653535,Sports,Team Sports
2025-07-18T09:56:25.665217,Sports,Soccer
2025-07-18T09:56:25.677370,Sports,Basketball
2025-07-18T09:56:25.688956,Sports,Baseball
2025-07-18T09:56:25.698785,Sports,Football
2025-07-18T09:56:25.708344,Sports,Hockey
2025-07-18T09:56:25.717891,Sports,Volleyball
2025-07-18T09:56:25.727860,Sports,Rugby
2025-07-18T09:56:25.737923,Sports,Cricket
2025-07-18T09:56:25.747897,Sports,Softball
2025-07-18T09:56:25.758642,Sports,Individual Sports
2025-07-18T09:56:25.768754,Sports,Tennis
2025-07-18T09:56:25.781919,Sports,Golf
2025-07-18T09:56:25.794688,Sports,Boxing
2025-07-18T09:56:25.804520,Sports,Wrestling
2025-07-18T09:56:25.815044,Sports,Martial Arts
2025-07-18T09:56:25.825862,Sports,Track and Field
2025-07-18T09:56:25.844413,Sports,Gymnastics
2025-07-18T09:56:25.846252,Sports,Winter Sports
2025-07-18T09:56:25.856513,Sports,Skiing
2025-07-18T09:56:25.866380,Sports,Snowboarding
2025-07-18T09:56:25.876631,Sports,Ice Skating
2025-07-18T09:56:25.886482,Sports,Bobsledding
2025-07-18T09:56:25.897239,Sports,Curling
2025-07-18T09:56:25.908512,Sports,Luge
2025-07-18T09:56:25.922412,Sports,Ski Jumping
2025-07-18T09:56:25.934054,Sports,Biathlon
2025-07-18T09:56:25.944433,Sports,Speed Skating
2025-07-18T09:56:25.954797,Sports,Extreme Sports
2025-07-18T09:56:25.966055,Sports,Skateboarding
2025-07-18T09:56:25.979925,Sports,Surfing
2025-07-18T09:56:25.990746,Sports,BMX
2025-07-18T09:56:26.000688,Sports,Mountain Biking
2025-07-18T09:56:26.009997,Sports,Rock Climbing
2025-07-18T09:56:26.019735,Sports,Parkour
2025-07-18T09:56:26.029855,Sports,Base Jumping
2025-07-18T09:56:26.039628,Sports,Windsurfing
2025-07-18T09:56:26.049608,Sports,Kitesurfing
2025-07-18T09:56:26.059090,Sports,Sports Science
2025-07-18T09:56:26.068656,Sports,Sports Medicine
2025-07-18T09:56:26.083364,Sports,Athletic Training
2025-07-18T09:56:26.110601,Sports,Injury Prevention
2025-07-18T09:56:26.112576,Sports,Rehabilitation
2025-07-18T09:56:26.125344,Sports,Sports Psychology
2025-07-18T09:56:26.138260,Sports,Coaching
2025-07-18T09:56:26.152469,Sports,Refereeing
2025-07-18T09:56:26.165594,Sports,Sports Analytics
2025-07-18T09:56:26.177568,Religion,World Religions
2025-07-18T09:56:26.187473,Religion,Christianity
2025-07-18T09:56:26.198387,Religion,Islam
2025-07-18T09:56:26.209741,Religion,Hinduism
2025-07-18T09:56:26.219420,Religion,Buddhism
2025-07-18T09:56:26.229768,Religion,Judaism
2025-07-18T09:56:26.239958,Religion,Sikhism
2025-07-18T09:56:26.250043,Religion,Shinto
2025-07-18T09:56:26.260575,Religion,Taoism
2025-07-18T09:56:26.270200,Religion,Baha'i
2025-07-18T09:56:26.281681,Religion,Jainism
2025-07-18T09:56:26.292526,Religion,Religious Texts
2025-07-18T09:56:26.302421,Religion,Bible
2025-07-18T09:56:26.313592,Religion,Quran
2025-07-18T09:56:26.323958,Religion,Vedas
2025-07-18T09:56:26.333882,Religion,Tripitaka
2025-07-18T09:56:26.344853,Religion,Torah
2025-07-18T09:56:26.354506,Religion,Guru Granth Sahib
2025-07-18T09:56:26.365199,Religion,Tao Te Ching
2025-07-18T09:56:26.376548,Religion,Avesta
2025-07-18T09:56:26.386231,Religion,Book of Mormon
2025-07-18T09:56:26.396659,Religion,Religious Practices
2025-07-18T09:56:26.406660,Religion,Prayer
2025-07-18T09:56:26.425602,Religion,Fasting
2025-07-18T09:56:26.427544,Religion,Pilgrimage
2025-07-18T09:56:26.437107,Religion,Rituals
2025-07-18T09:56:26.447515,Religion,Festivals
2025-07-18T09:56:26.458370,Religion,Sacraments
2025-07-18T09:56:26.468272,Religion,Worship
2025-07-18T09:56:26.479208,Religion,Charity
2025-07-18T09:56:26.490117,Religion,Religious History
2025-07-18T09:56:26.500001,Religion,Founders
2025-07-18T09:56:26.510664,Religion,Reformations
2025-07-18T09:56:26.520491,Religion,Schisms
2025-07-18T09:56:26.541944,Religion,Missionaries
2025-07-18T09:56:26.543975,Religion,Religious Wars
2025-07-18T09:56:26.554586,Religion,Conversions
2025-07-18T09:56:26.565900,Religion,Martyrdom
2025-07-18T09:56:26.577647,Religion,Religious Movements
2025-07-18T09:56:26.587349,Religion,Religion & Society
2025-07-18T09:56:26.599317,Religion,Interfaith Dialogue
2025-07-18T09:56:26.611857,Religion,Religious Freedom
2025-07-18T09:56:26.621939,Religion,Secularism
2025-07-18T09:56:26.632987,Religion,Atheism
2025-07-18T09:56:26.645278,Religion,Agnosticism
2025-07-18T09:56:26.658816,Religion,Religious Art
2025-07-18T09:56:26.669211,Religion,Religious Music
2025-07-18T09:56:26.681405,Religion,Religious Architecture
2025-07-18T09:56:26.693281,Religion,Religious Ethics
2025-07-18T09:56:26.703682,Philosophy,Branches
2025-07-18T09:56:26.715667,Philosophy,Metaphysics
2025-07-18T09:56:26.729278,Philosophy,Epistemology
2025-07-18T09:56:26.744630,Philosophy,Ethics
2025-07-18T09:56:26.765940,Philosophy,Logic
2025-07-18T09:56:26.785430,Philosophy,Aesthetics
2025-07-18T09:56:26.809727,Philosophy,Political Philosophy
2025-07-18T09:56:26.832275,Philosophy,Philosophy of Mind
2025-07-18T09:56:26.848656,Philosophy,Philosophy of Science
2025-07-18T09:56:26.863624,Philosophy,Philosophy of Language
2025-07-18T09:56:26.886550,Philosophy,Plato
2025-07-18T09:56:26.889346,Philosophy,Aristotle
2025-07-18T09:56:26.901521,Philosophy,Descartes
2025-07-18T09:56:26.913668,Philosophy,Kant
2025-07-18T09:56:26.926112,Philosophy,Nietzsche
2025-07-18T09:56:26.936006,Philosophy,Socrates
2025-07-18T09:56:26.948031,Philosophy,Confucius
2025-07-18T09:56:26.961365,Philosophy,Sartre
2025-07-18T09:56:26.974698,Philosophy,Wittgenstein
2025-07-18T09:56:26.986034,Philosophy,Simone de Beauvoir
2025-07-18T09:56:26.999952,Philosophy,Philosophical Movements
2025-07-18T09:56:27.014562,Philosophy,Existentialism
2025-07-18T09:56:27.029967,Philosophy,Stoicism
2025-07-18T09:56:27.046405,Philosophy,Utilitarianism
2025-07-18T09:56:27.065830,Philosophy,Deontology
2025-07-18T09:56:27.091273,Philosophy,Pragmatism
2025-07-18T09:56:27.118102,Philosophy,Phenomenology
2025-07-18T09:56:27.140091,Philosophy,Structuralism
2025-07-18T09:56:27.159315,Philosophy,Postmodernism
2025-07-18T09:56:27.178593,Philosophy,Transcendentalism
2025-07-18T09:56:27.192031,Philosophy,Ethical Theories
2025-07-18T09:56:27.203412,Philosophy,Virtue Ethics
2025-07-18T09:56:27.216048,Philosophy,Consequentialism
2025-07-18T09:56:27.229230,Philosophy,Moral Relativism
2025-07-18T09:56:27.242314,Philosophy,Divine Command Theory
2025-07-18T09:56:27.257385,Philosophy,Natural Law
2025-07-18T09:56:27.270502,Philosophy,Care Ethics
2025-07-18T09:56:27.284501,Philosophy,Contractarianism
2025-07-18T09:56:27.297094,Philosophy,Egoism
2025-07-18T09:56:27.308894,Philosophy,Altruism
2025-07-18T09:56:27.333873,Philosophy,Deductive Reasoning
2025-07-18T09:56:27.336552,Philosophy,Inductive Reasoning
2025-07-18T09:56:27.350414,Philosophy,Fallacies
2025-07-18T09:56:27.363462,Philosophy,Syllogisms
2025-07-18T09:56:27.376857,Philosophy,Symbolic Logic
2025-07-18T09:56:27.387552,Philosophy,Modal Logic
2025-07-18T09:56:27.400818,Philosophy,Fuzzy Logic
2025-07-18T09:56:27.414450,Philosophy,Paradoxes
2025-07-18T09:56:27.427962,Philosophy,Philosophical Arguments
2025-07-18T09:56:27.450358,Linguistics,Phonetics
2025-07-18T09:56:27.453039,Linguistics,Phonology
2025-07-18T09:56:27.469654,Linguistics,Morphology
2025-07-18T09:56:27.491080,Linguistics,Syntax
2025-07-18T09:56:27.506395,Linguistics,Semantics
2025-07-18T09:56:27.526858,Linguistics,Pragmatics
2025-07-18T09:56:27.546960,Linguistics,Sociolinguistics
2025-07-18T09:56:27.566526,Linguistics,Psycholinguistics
2025-07-18T09:56:27.584583,Linguistics,Computational Linguistics
2025-07-18T09:56:27.602800,Linguistics,Historical Linguistics
2025-07-18T09:56:27.618495,Linguistics,Languages
2025-07-18T09:56:27.634824,Linguistics,English
2025-07-18T09:56:27.653476,Linguistics,Spanish
2025-07-18T09:56:27.673538,Linguistics,Mandarin
2025-07-18T09:56:27.691670,Linguistics,Hindi
2025-07-18T09:56:27.708947,Linguistics,Arabic
2025-07-18T09:56:27.746224,Linguistics,Russian
2025-07-18T09:56:27.751026,Linguistics,Portuguese
2025-07-18T09:56:27.769707,Linguistics,Bengali
2025-07-18T09:56:27.816506,Linguistics,First Language
2025-07-18T09:56:27.821049,Linguistics,Second Language
2025-07-18T09:56:27.843052,Linguistics,Bilingualism
2025-07-18T09:56:27.858722,Linguistics,Multilingualism
2025-07-18T09:56:27.870542,Linguistics,Language Disorders
2025-07-18T09:56:27.889159,Linguistics,Language Teaching
2025-07-18T09:56:27.905310,Linguistics,Language Learning
2025-07-18T09:56:27.922632,Linguistics,Language Immersion
2025-07-18T09:56:27.937386,Linguistics,Language Attrition
2025-07-18T09:56:27.958139,Linguistics,Writing Systems
2025-07-18T09:56:27.972517,Linguistics,Alphabets
2025-07-18T09:56:27.991620,Linguistics,Syllabaries
2025-07-18T09:56:28.002307,Linguistics,Logograms
2025-07-18T09:56:28.014377,Linguistics,Pictograms
2025-07-18T09:56:28.027127,Linguistics,Braille
2025-07-18T09:56:28.037279,Linguistics,Sign Languages
2025-07-18T09:56:28.049438,Linguistics,Orthography
2025-07-18T09:56:28.061236,Linguistics,Transliteration
2025-07-18T09:56:28.072116,Linguistics,Romanization
2025-07-18T09:56:28.084552,Linguistics,Linguistic Theories
2025-07-18T09:56:28.096877,Linguistics,Generative Grammar
2025-07-18T09:56:28.108911,Linguistics,Functionalism
2025-07-18T09:56:28.181027,Linguistics,Cognitive Linguistics
2025-07-18T09:56:28.184541,Linguistics,Construction Grammar
2025-07-18T09:56:28.201730,Linguistics,Minimalism
2025-07-18T09:56:28.220150,Linguistics,Optimality Theory
2025-07-18T09:56:28.235226,Linguistics,Universal Grammar
2025-07-18T09:56:28.250284,Linguistics,Language Universals
2025-07-18T09:56:28.266645,Linguistics,Typology
2025-07-18T09:56:28.290295,Literature,Fiction
2025-07-18T09:56:28.292862,Literature,Non-Fiction
2025-07-18T09:56:28.303564,Literature,Poetry
2025-07-18T09:56:28.316072,Literature,Drama
2025-07-18T09:56:28.328369,Literature,Short Stories
2025-07-18T09:56:28.339310,Literature,Novels
2025-07-18T09:56:28.351133,Literature,Essays
2025-07-18T09:56:28.364120,Literature,Biographies
2025-07-18T09:56:28.377213,Literature,Autobiographies
2025-07-18T09:56:28.387640,Literature,Memoirs
2025-07-18T09:56:28.399894,Literature,Literary Periods
2025-07-18T09:56:28.421217,Literature,Medieval
2025-07-18T09:56:28.434445,Literature,Romanticism
2025-07-18T09:56:28.451192,Literature,Contemporary
2025-07-18T09:56:28.453297,Literature,Victorian
2025-07-18T09:56:28.467200,Literature,Enlightenment
2025-07-18T09:56:28.484702,Literature,Authors
2025-07-18T09:56:28.504021,Literature,Shakespeare
2025-07-18T09:56:28.520799,Literature,Homer
2025-07-18T09:56:28.537077,Literature,Tolstoy
2025-07-18T09:56:28.553225,Literature,Dickens
2025-07-18T09:56:28.569502,Literature,Austen
2025-07-18T09:56:28.585288,Literature,Hemingway
2025-07-18T09:56:28.599468,Literature,Orwell
2025-07-18T09:56:28.615833,Literature,Woolf
2025-07-18T09:56:28.634107,Literature,Poe
2025-07-18T09:56:28.650492,Literature,Kafka
2025-07-18T09:56:28.666945,Literature,Literary Devices
2025-07-18T09:56:28.683374,Literature,Metaphor
2025-07-18T09:56:28.699444,Literature,Simile
2025-07-18T09:56:28.714168,Literature,Irony
2025-07-18T09:56:28.730468,Literature,Symbolism
2025-07-18T09:56:28.746933,Literature,Allegory
2025-07-18T09:56:28.761967,Literature,Foreshadowing
2025-07-18T09:56:28.778184,Literature,Flashback
2025-07-18T09:56:28.793501,Literature,Imagery
2025-07-18T09:56:28.811853,Literature,Allusion
2025-07-18T09:56:28.828430,Literature,Personification
2025-07-18T09:56:28.844534,Literature,Literary Criticism
2025-07-18T09:56:28.859802,Literature,Formalism
2025-07-18T09:56:28.882263,Literature,Deconstruction
2025-07-18T09:56:28.884492,Literature,Feminist Criticism
2025-07-18T09:56:28.896014,Literature,Marxist Criticism
2025-07-18T09:56:28.907635,Literature,Psychoanalytic Criticism
2025-07-18T09:56:28.918230,Literature,Postcolonial Criticism
2025-07-18T09:56:28.929779,Literature,Reader-Response
2025-07-18T09:56:28.941454,Literature,New Historicism
2025-07-18T09:56:28.951961,Literature,Ecocriticism
2025-07-18T09:56:28.963746,Economics,Microeconomics
2025-07-18T09:56:28.975367,Economics,Supply and Demand
2025-07-18T09:56:28.985898,Economics,Elasticity
2025-07-18T09:56:28.997283,Economics,Consumer Theory
2025-07-18T09:56:29.008744,Economics,Production Theory
2025-07-18T09:56:29.019582,Economics,Market Structures
